,rodada,apelido,atleta_id,posicao_id,clube_id,entrou_em_campo,pontuacao,FC,FS,PI,FF,A,DS,DE,GS,FD,SG,CA,FT,G,PC,PS,PP,I,DP,clube_nome,posicao_nome,posicao_abreviacao
185,11,Eduardo Barroca,77774,6,373,True,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Técnico,tec
186,11,Madson,78077,2,277,True,-0.1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Lateral,lat
187,11,Gustavo Henrique,78248,3,262,True,2.9,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Flamengo,Zagueiro,zag
188,11,Vitinho,78435,5,262,True,-3.2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Flamengo,Atacante,ata
189,11,Willian Arão,78478,3,262,True,3.7,2,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Zagueiro,zag
190,11,Arnaldo,78497,2,373,True,0.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Lateral,lat
191,11,Jean Mota,78548,4,277,True,0.7,0,1,6,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,Santos,Meia,mei
192,11,Gabriel,78605,4,264,True,1.6,1,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
193,11,Reinaldo,78850,2,276,True,12.4,1,1,18,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,São Paulo,Lateral,lat
194,11,Richard,78851,1,354,True,-1.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,Ceará,Goleiro,gol
195,11,Marcão Silva,78856,4,292,True,-1.0,2,1,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,Sport,Meia,mei
196,11,Rodrigo Dourado,78865,4,285,True,-0.6,4,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,Internacional,Meia,mei
197,11,Rafael Gava,78867,4,1371,True,-0.1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Meia,mei
198,11,Víctor Cuesta,79113,3,285,True,5.8,0,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Internacional,Zagueiro,zag
199,11,Ricardo Silva,79334,3,327,True,3.7,1,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Zagueiro,zag
200,11,Roger Machado ,79437,6,266,True,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Técnico,tec
201,11,Zé Roberto,80076,5,373,True,9.0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Atlético-GO,Atacante,ata
202,11,Jadson,80129,4,286,True,1.1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Meia,mei
203,11,Yago Pikachu,80196,4,356,True,0.3,2,0,5,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,Fortaleza,Meia,mei
204,11,Michel,80664,2,286,True,-0.9,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Lateral,lat
205,11,Pedro Geromel,80853,3,284,True,7.7,2,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,Grêmio,Zagueiro,zag
206,11,Marquinhos Santos,81031,6,286,True,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Técnico,tec
207,11,Jair,81091,4,282,True,8.0,1,2,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Meia,mei
208,11,Mayke,81150,2,275,True,-0.1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Palmeiras,Lateral,lat
209,11,Carlos Sánchez,81677,4,277,True,7.8,0,0,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Santos,Meia,mei
210,11,Cazares,81682,4,266,True,0.5,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Meia,mei
211,11,Bruno Nazário,81776,4,327,True,-3.1,3,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,América-MG,Meia,mei
212,11,Rossi,81798,5,265,True,2.9,0,3,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Atacante,ata
213,11,Alisson,81845,4,284,True,0.2,3,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Meia,mei
214,11,Juninho,82381,4,327,True,4.8,2,1,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Meia,mei
215,11,Chico,82407,4,286,True,0.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Meia,mei
216,11,Zé Rafael ,82455,4,275,True,6.2,1,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
217,11,Tinga,82628,2,356,True,10.3,0,2,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Fortaleza,Lateral,lat
218,11,Matheus Galdezani,82634,4,265,True,1.8,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
219,11,Paulinho Moccelin,82640,5,292,True,1.7,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Atacante,ata
220,11,Rafael Forster,82764,3,286,True,0.4,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Zagueiro,zag
221,11,Maurício Barbieri,82792,6,280,True,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Técnico,tec
222,11,Matheus Ribeiro,82943,2,315,True,3.1,1,0,12,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Lateral,lat
223,11,Rafael Thyere,83048,3,292,True,0.7,1,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Zagueiro,zag
224,11,Marcos Guilherme ,83266,5,277,True,-2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Santos,Atacante,ata
225,11,Patrick,83433,4,285,True,4.7,3,3,7,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
226,11,Léo Pereira,83528,3,262,True,-2.1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Flamengo,Zagueiro,zag
227,11,Clayson,83817,5,1371,True,4.7,1,2,8,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,Cuiabá,Atacante,ata
228,11,Bruno Melo,84339,2,356,True,6.8,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,Fortaleza,Lateral,lat
229,11,Danilo Barcelos,84382,2,266,True,11.6,0,1,9,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Lateral,lat
230,11,Fernando Sobral,84428,4,354,True,2.9,2,1,8,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,Ceará,Meia,mei
231,11,Romarinho,84523,5,356,True,1.4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Atacante,ata
232,11,Lucas Evangelista,84674,4,280,True,7.0,2,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Meia,mei
233,11,Robson,84817,5,356,True,11.1,3,2,8,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,Fortaleza,Atacante,ata
234,11,Cantillo,85315,4,264,True,-2.3,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Corinthians,Meia,mei
235,11,João Paulo,85425,1,277,True,3.0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,Santos,Goleiro,gol
236,11,Jonas,85586,4,265,True,-2.6,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Bahia,Meia,mei
237,11,Léo,85626,2,276,True,5.8,3,4,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,São Paulo,Lateral,lat
238,11,Hyoran,85931,4,282,True,2.0,1,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Meia,mei
239,11,Natanael,86264,2,373,True,5.1,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Lateral,lat
240,11,Tchê Tchê,86686,4,282,True,0.2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Meia,mei
241,11,Richard,86711,4,293,True,1.8,5,1,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Meia,mei
242,11,Luan,86759,4,264,True,0.1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
243,11,Raniel,86797,5,277,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Atacante,ata
244,11,Boschilia,86841,4,285,True,3.0,1,0,5,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
245,11,José Welison,86859,4,292,True,-1.2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Meia,mei
246,11,Luiz Otávio ,86863,3,265,True,-0.3,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Zagueiro,zag
247,11,Eduardo Bauermann,86970,3,327,True,1.8,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Zagueiro,zag
248,11,Matheus Peixoto,87098,5,286,True,12.3,0,3,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Juventude,Atacante,ata
249,11,Willian Maranhão,87262,4,373,True,0.8,3,1,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,Atlético-GO,Meia,mei
250,11,Kannemann,87342,3,284,True,13.0,1,2,3,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,Grêmio,Zagueiro,zag
251,11,Messias,87402,3,354,True,0.7,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Zagueiro,zag
252,11,Thaciano,87470,4,265,True,6.9,0,2,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,Bahia,Meia,mei
253,11,Vitor Bueno,87552,5,276,True,-0.2,2,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,São Paulo,Atacante,ata
254,11,Tréllez,87679,5,292,True,3.9,2,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,Sport,Atacante,ata
255,11,Anderson Leite,87691,4,315,True,6.7,2,1,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Meia,mei
256,11,Yago Felipe,87747,4,266,True,-0.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Meia,mei
257,11,Arrascaeta,87863,4,262,True,7.0,1,2,23,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,Flamengo,Meia,mei
258,11,Matheus Vargas,87929,4,356,True,3.7,2,2,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,Fortaleza,Meia,mei
259,11,Gustavo Scarpa,87999,4,275,True,9.4,1,3,6,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
260,11,Júnior Alonso,88312,3,282,True,9.2,1,0,9,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Atlético-MG,Zagueiro,zag
261,11,Marlon,88427,4,354,True,0.5,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Meia,mei
262,11,Buiú,88544,2,354,True,2.1,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Lateral,lat
263,11,Lucas Crispim,88597,4,356,True,-1.3,1,1,11,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Fortaleza,Meia,mei
264,11,Júnior Tavares,89343,2,292,True,0.9,1,1,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Lateral,lat
265,11,Igor Rabello,89493,3,282,True,5.9,3,1,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,Atlético-MG,Zagueiro,zag
266,11,Thiago Maia,89637,4,262,True,5.5,2,0,3,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,Flamengo,Meia,mei
267,11,Mendoza,90031,5,354,True,1.7,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Atacante,ata
268,11,Bruno Pacheco,90061,2,354,True,3.7,1,2,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Lateral,lat
269,11,Rodolfo José,90264,5,327,True,-0.7,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,América-MG,Atacante,ata
270,11,David,90309,5,356,True,5.2,2,1,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Atacante,ata
271,11,Moisés,90444,2,285,True,5.1,2,2,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Internacional,Lateral,lat
272,11,Anderson Jesus,90700,3,327,True,1.6,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Zagueiro,zag
273,11,Fabrício Bruno,90768,3,280,True,0.7,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Zagueiro,zag
274,11,Maxwell,90901,5,292,True,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Atacante,ata
275,11,Carlos Eduardo,90917,5,293,True,-0.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Atacante,ata
276,11,Fernandinho,91130,5,315,True,-0.4,1,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,Chapecoense,Atacante,ata
277,11,Everaldo ,91151,5,292,True,-0.7,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sport,Atacante,ata
278,11,Éder ,91203,3,373,True,-0.9,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Zagueiro,zag
279,11,Arboleda,91573,3,276,True,4.2,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,São Paulo,Zagueiro,zag
280,11,Igor Cariús,91639,2,373,True,1.3,2,2,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Lateral,lat
281,11,Leandrinho,91702,5,280,True,1.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Bragantino,Atacante,ata
282,11,Felipe,91733,4,356,True,-1.8,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Fortaleza,Meia,mei
283,11,Zé Ivaldo,91866,3,293,True,1.3,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Athlético-PR,Zagueiro,zag
284,11,André Luís,92146,5,373,True,2.8,0,4,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Atacante,ata
285,11,Jair Ventura,92180,6,315,True,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Técnico,tec
286,11,Thiago Lopes,92225,4,292,True,0.8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Meia,mei
287,11,Renato Kayzer,92696,5,293,True,-0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Atacante,ata
288,11,Deyverson,92708,5,275,True,5.3,3,2,11,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,Palmeiras,Atacante,ata
289,11,Mateus Vital,93108,4,264,True,2.0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
290,11,Benítez,93550,4,276,True,1.4,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Meia,mei
291,11,Maycon Douglas,93653,5,265,True,-0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Atacante,ata
292,11,Paulo Henrique,93716,2,286,True,-0.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Lateral,lat
293,11,Marlon Freitas,93790,4,373,True,-0.4,3,1,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,Atlético-GO,Meia,mei
294,11,Marcinho,93797,2,293,True,-0.7,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Lateral,lat
295,11,Cleiton,93882,1,280,True,3.0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,Bragantino,Goleiro,gol
296,11,Breno Lopes,93988,5,275,True,10.4,1,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,Palmeiras,Atacante,ata
297,11,Ribamar,94068,5,327,True,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Atacante,ata
298,11,Perotti,94286,5,315,True,7.2,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Chapecoense,Atacante,ata
299,11,Lima,94288,4,315,True,1.3,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Meia,mei
300,11,Matheus Babi,94444,5,293,True,2.8,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Athlético-PR,Atacante,ata
301,11,Raphael Veiga,94509,4,275,True,6.7,1,1,7,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
302,11,Oliveira,94514,3,373,True,0.7,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Zagueiro,zag
303,11,Pedro,94583,5,262,True,6.6,3,0,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,Flamengo,Atacante,ata
304,11,Capixaba,94894,5,286,True,0.3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Atacante,ata
305,11,Moraes,95058,2,277,True,-1.7,2,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Santos,Lateral,lat
306,11,Nicolas,95127,2,293,True,0.9,2,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Lateral,lat
307,11,Igor Vinícius,95466,2,276,True,3.8,1,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,São Paulo,Lateral,lat
308,11,Marcelo Benevenuto,95638,3,356,True,6.4,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,Fortaleza,Zagueiro,zag
309,11,Nathan Silva,95794,3,282,True,8.7,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,Atlético-MG,Zagueiro,zag
310,11,Artur,95799,5,280,True,0.2,1,1,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Bragantino,Atacante,ata
311,11,Piris da Motta,95802,4,262,True,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Meia,mei
312,11,Lima,96340,4,354,True,14.3,1,2,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,Ceará,Meia,mei
313,11,Daniel,96468,1,285,True,8.0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,Internacional,Goleiro,gol
314,11,Saravia,96725,2,285,True,8.4,1,1,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,Internacional,Lateral,lat
315,11,Arthur Gomes,96966,5,373,True,2.0,0,4,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Atlético-GO,Atacante,ata
316,11,Yony González,97080,5,354,True,-1.1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Atacante,ata
317,11,Dudu,97133,2,373,True,-2.1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Lateral,lat
318,11,Janderson,97245,5,373,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Atacante,ata
319,11,Gustavo Mosquito,97450,5,264,True,2.7,1,0,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Atacante,ata
320,11,Busanello,97537,2,315,True,5.0,2,3,5,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,Chapecoense,Lateral,lat
321,11,Matheus Bahia,97899,2,265,True,2.1,1,3,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Lateral,lat
322,11,Maílson,98034,1,292,True,4.0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,Sport,Goleiro,gol
323,11,Pedro Naressi,98529,4,354,True,-1.6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Meia,mei
324,11,Savarino,98672,5,282,True,7.5,0,1,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Atacante,ata
325,11,Fernando Pacheco,98740,5,286,True,1.4,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Atacante,ata
326,11,Lucas Hernández,98822,2,1371,True,-0.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Lateral,lat
327,11,Jean Pyerre,98832,4,284,True,1.8,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Grêmio,Meia,mei
328,11,Derlan,98945,3,315,True,-0.2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Zagueiro,zag
329,11,Viña,98974,2,275,True,3.2,2,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Lateral,lat
330,11,Lucas Braga,99119,5,277,True,0.5,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Atacante,ata
331,11,Michael,99392,5,262,True,11.7,1,1,3,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,Flamengo,Atacante,ata
332,11,Baralhas,99440,4,373,True,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,Atlético-GO,Meia,mei
